t_s,mid_ticks,inv_btc,pnl_usdt
0.09751205,269188.5,0,0
1.098490905,269188.5,0,0
2.101286885,269188.5,0,0
3.189951125,269188.5,0,0
4.190963599,269213.5,-0.01,-0.00224999999999894
5.192136034,269213.5,-0.01,-0.00224999999999894
6.193015376,269213.5,-0.01,-0.00224999999999894
7.195084741,269213.5,-0.01,-0.00224999999999894
8.195443769,269213.5,-0.01,-0.00224999999999894
9.193770663,269213.5,-0.01,-0.00224999999999894
10.194900314,269213.5,-0.01,-0.00224999999999894
11.19945461,269213.5,-0.01,-0.00224999999999894
12.194986295,269213.5,-0.01,-0.00224999999999894
13.196788033,269213.5,-0.01,-0.00224999999999894
14.198233389,269212.5,-0.01,-0.00214999999999676
15.097579933,269212.5,-0.01,-0.00214999999999676
16.199043304,269212.5,-0.01,-0.00214999999999676
17.1969604,269212.5,-0.01,-0.00214999999999676
18.127624506,269212.5,-0.01,-0.00214999999999676
19.102930145,269201.5,0,-0.00199999999999745
20.119199041,269162.5,0.02,-0.00740000000000608
21.113538084,269162.5,0.02,-0.00740000000000608
22.105000877,269161.5,0.02,-0.00760000000000135
23.124873428,269161.5,0.01,-0.00725000000000151
24.100288882,269161.5,0.01,-0.00725000000000151
25.103861571,269161.5,0.01,-0.00725000000000151
26.101621055,269161.5,0.01,-0.00725000000000151
27.100666413,269161.5,0.01,-0.00725000000000151
28.101313057,269161.5,0.01,-0.00725000000000151
29.099837761,269161.5,0.01,-0.00725000000000151
30.101454798,269161.5,0.01,-0.00725000000000151
31.09941827,269161.5,0.01,-0.00725000000000151
32.100757715,269155.5,0.02,-0.00830000000000696
33.186629735,269155.5,0.02,-0.00830000000000696
34.186915773,269155.5,0.02,-0.00830000000000696
35.187141484,269153.5,0.02,-0.00920000000000899
36.19029902,269153.5,0.02,-0.00920000000000899
37.187901808,269110.5,0.05,-0.0247499999999952
38.190472323,269110.5,0.05,-0.0247499999999952
39.193081397,269110.5,0.05,-0.0247499999999952
40.190506464,269110.5,0.05,-0.0247499999999952
41.19012193,269110.5,0.05,-0.0247499999999952
42.18769465,269110.5,0.05,-0.0247499999999952
43.189897775,269110.5,0.05,-0.0247499999999952
44.189676091,269110.5,0.05,-0.0247499999999952
45.192344049,269110.5,0.05,-0.0247499999999952
46.190601592,269123.5,0.02,-0.0199999999999994
47.19110855,269123.5,0.02,-0.0199999999999994
48.192865345,269123.5,0.02,-0.0199999999999994
49.194904413,269123.5,0.02,-0.0199999999999994
50.193643277,269123.5,0.02,-0.0199999999999994
51.193656226,269123.5,0.02,-0.0199999999999994
52.194070087,269123.5,0.02,-0.0199999999999994
53.195541291,269123.5,0.02,-0.0199999999999994
54.106119648,269123.5,0.02,-0.0199999999999994
55.196545544,269166.5,-0.02,-0.0228999999999919
56.1016041,269167.5,-0.02,-0.0230999999999963
57.213747962,269167.5,-0.02,-0.0230999999999963
58.101637837,269167.5,-0.02,-0.0230999999999963
59.098975827,269167.5,-0.02,-0.0230999999999963
60.099176425,269167.5,-0.02,-0.0230999999999963
61.099239417,269139.5,0,-0.0205999999999982
62.098463698,269139.5,0,-0.0205999999999982
63.187395332,269139.5,0,-0.0205999999999982
64.185722728,269139.5,0,-0.0205999999999982
65.189112149,269139.5,0,-0.0205999999999982
66.098301809,269139.5,0,-0.0205999999999982
67.187848828,269100.5,0.01,-0.0242499999999987
68.187534755,269100.5,0.01,-0.0242499999999987
69.188086494,269100.5,0.01,-0.0242499999999987
70.188568538,269100.5,0.01,-0.0242499999999987
71.192738781,269100.5,0.01,-0.0242499999999987
72.192917924,269100.5,0.01,-0.0242499999999987
73.194791941,269100.5,0.01,-0.0242499999999987
74.190019581,269100.5,0.01,-0.0242499999999987
75.190381754,269100.5,0.01,-0.0242499999999987
76.191969025,269100.5,0.01,-0.0242499999999987
77.194037518,269100.5,0.01,-0.0242499999999987
78.099780131,269100.5,0.01,-0.0242499999999987
79.136179849,269100.5,0.01,-0.0242499999999987
80.112545329,269100.5,0.01,-0.0242499999999987
81.139015306,269100.5,0.01,-0.0242499999999987
82.097763272,269100.5,0.01,-0.0242499999999987
83.099576572,269100.5,0.01,-0.0242499999999987
84.194526787,269100.5,0.01,-0.0242499999999987
85.195399335,269100.5,0.01,-0.0242499999999987
86.195690052,269100.5,0.01,-0.0242499999999987
87.09791386,269100.5,0.01,-0.0242499999999987
88.196547899,269100.5,0.01,-0.0242499999999987
89.099391302,269102.5,0.00191,-0.0240095499999977
90.101342146,269102.5,0.00191,-0.0240095499999977
91.206886903,269102.5,0.00191,-0.0240095499999977
92.099411891,269102.5,0.00191,-0.0240095499999977
93.1893842,269102.5,0.00191,-0.0240095499999977
