t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,sell,269207,1000,269188.5,3.933724109
15.966805855,buy,269169,1000,269184.5,0.030059534
18.324513042,sell,269181,1000,269161.5,1.099689479
30.198263388,sell,269177,1000,269155.5,2.887454735
32.277950132,buy,269141,1000,269153.5,1.324929882
50.37652004,sell,269152,1000,269131.5,0.000550509
56.652605716,buy,269156,1000,269166.5,1.089426754
62.33116036,buy,269125,1000,269139.5,5.467115115
121.136144678,buy,269082,165,269100.5,4.685255924
121.136152037,buy,269082,835,269100.5,4.685263283
121.367313445,buy,269049,1000,269056.5,0.150975707
135.029206405,sell,269049,1000,269037.5,4.772849771
157.291971795,sell,269084,174,269068.5,19.68593321
157.291989637,sell,269084,826,269068.5,19.685951052
192.543752151,sell,269137,1000,269130.5,6.08174034
192.568738274,sell,269148,1000,269130.5,0
194.240470984,buy,269139,230,269151.5,1.612429352
194.240483654,buy,269139,770,269151.5,1.612442022
231.816174784,buy,269180,97,269195.5,5.857949688
231.816195645,buy,269180,190,269195.5,5.857970549
231.816211954,buy,269180,713,269195.5,5.857986858
238.145454316,sell,269175,1000,269179.5,0.586903412
292.325527026,sell,269257,1000,269235.5,3.070508381
302.30032995,buy,269283,396,269300.5,2.893272655
302.30049415,buy,269283,604,269300.5,2.893436855
341.224850118,sell,269320,1000,269300.5,0.56965718
384.104933159,buy,269345,200,269359.5,3.310174525
384.104955164,buy,269345,200,269359.5,3.31019653
384.104978143,buy,269345,200,269359.5,3.310219509
384.104998709,buy,269345,400,269359.5,3.310240075
391.227000594,buy,269327,1000,269342.5,6.929145694
408.340173894,sell,269351,1000,269332.5,5.076536559
411.297908928,buy,269333,190,269347.5,1.741249981
411.297933338,buy,269333,810,269347.5,1.741274391
436.285459144,buy,269275,200,269293.5,4.535114405
436.285505643,buy,269275,800,269293.5,4.535160904
440.527640065,sell,269283,1000,269268.5,4.073079057
444.321949937,sell,269407,1000,269361.5,0.479424796
448.816459082,buy,269534,190,269534.5,0.02582747
448.816585246,buy,269534,190,269534.5,0.025953634
448.816707802,buy,269534,190,269534.5,0.02607619
448.816817977,buy,269534,190,269534.5,0.026186365
448.816937209,buy,269534,190,269534.5,0.026305597
448.817047103,buy,269534,50,269534.5,0.026415491
465.148398957,sell,269515,190,269478.5,1.106403549
465.148412347,sell,269515,810,269478.5,1.106416939
466.62111137,buy,269572,1000,269572.5,0.179729089
498.104823433,sell,269518,1000,269497.5,1.537576842
523.262786353,buy,269581,199,269596.5,0.801429361
523.262793165,buy,269581,200,269596.5,0.801436173
523.262800006,buy,269581,200,269596.5,0.801443014
523.339386208,buy,269581,401,269580.5,0.878029216
535.391358394,buy,269557,1000,269575.5,3.95156885
542.486533267,sell,269499,1000,269486.5,0.000629146
542.653163915,sell,269534,190,269516.5,0.084295056
542.653170159,sell,269534,190,269516.5,0.0843013
542.65317616,sell,269534,620,269516.5,0.084307301
542.748962137,sell,269540,1000,269540.5,0
559.07012952,sell,269686,1000,269698.5,0.479950639
559.092976526,buy,269698,1000,269698.5,0.009202903
568.801960482,buy,269703,1000,269703.5,8.636338796
569.058232748,buy,269674,190,269683.5,0.043612953
569.058245002,buy,269674,190,269683.5,0.043625207
569.058253694,buy,269674,190,269683.5,0.043633899
569.05826179,buy,269674,190,269683.5,0.043641995
569.05827006,buy,269674,240,269683.5,0.043650265
