t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,sell,269191,1000,269188.5,3.908649394
14.427369413,buy,269211,379,269212.5,14.245406241
14.427487906,buy,269211,200,269212.5,14.245524734
14.427588383,buy,269211,200,269212.5,14.245625211
14.427693455,buy,269211,200,269212.5,14.245730283
14.427806369,buy,269211,21,269212.5,14.245843197
15.833655167,buy,269197,1000,269199.5,0.003740691
15.977927237,buy,269182,1000,269184.5,0.016106201
18.345339926,sell,269165,230,269161.5,2.308508707
18.345587965,sell,269165,770,269161.5,2.308756746
27.260840183,buy,269160,189,269161.5,11.224008964
27.260872636,buy,269160,380,269161.5,11.224041417
27.260905587,buy,269160,200,269161.5,11.224074368
27.260936809,buy,269160,200,269161.5,11.22410559
27.260969788,buy,269160,31,269161.5,11.224138569
30.222225723,sell,269158,379,269155.5,2.886342355
30.222251611,sell,269158,200,269155.5,2.886368243
30.222277678,sell,269158,200,269155.5,2.88639431
30.222303629,sell,269158,200,269155.5,2.886420261
30.222328455,sell,269158,21,269155.5,2.886445087
30.800859785,buy,269163,1000,269165.5,0.421358645
32.30253661,buy,269151,190,269153.5,1.324441645
32.30257313,buy,269151,380,269153.5,1.324478165
32.302612446,buy,269151,200,269153.5,1.324517481
32.302648053,buy,269151,230,269153.5,1.324553088
32.524123142,buy,269131,1000,269133.5,0.04368095
32.881472207,buy,269119,1000,269110.5,0.197063041
41.141407294,sell,269113,380,269110.5,8.246739103
41.186361873,sell,269113,620,269114.5,8.291693682
41.282318757,sell,269117,1000,269120.5,0
41.38087743,sell,269123,1000,269120.5,0
50.289602235,sell,269126,1000,269123.5,8.803933354
50.306291631,sell,269130,1000,269127.5,0.000356756
50.401472472,sell,269134,1000,269131.5,0.000428226
50.557958254,sell,269161,1000,269158.5,0.000309118
56.606504677,buy,269164,1000,269166.5,5.918642423
56.785912182,buy,269146,1000,269148.5,0.000508656
62.355979285,buy,269137,145,269139.5,5.466859325
62.355993523,buy,269137,380,269139.5,5.466873563
62.356008844,buy,269137,475,269139.5,5.466888884
84.685833346,sell,269103,379,269100.5,22.203483534
84.685843516,sell,269103,200,269100.5,22.203493704
84.6858532,sell,269103,200,269100.5,22.203503388
84.685863686,sell,269103,30,269100.5,22.203513874
114.123611783,sell,269103,1000,269101.5,24.641837023
116.315952861,buy,269110,194,269112.5,2.027055574
116.315974251,buy,269110,806,269112.5,2.027076964
121.160575912,buy,269098,380,269100.5,4.684612443
121.161065056,buy,269098,620,269100.5,4.685101587
121.321713537,buy,269071,1000,269073.5,0.080301084
121.392648827,buy,269054,1000,269056.5,0
135.053930227,sell,269040,307,269037.5,13.472841051
135.05393808,sell,269040,693,269037.5,13.472848904
136.789752384,sell,269056,200,269054.5,1.691853404
136.789760899,sell,269056,200,269054.5,1.691861919
136.789769747,sell,269056,200,269054.5,1.691870767
136.789778683,sell,269056,190,269054.5,1.691879703
136.789787676,sell,269056,200,269054.5,1.691888696
136.789796828,sell,269056,10,269054.5,1.691897848
137.561112826,sell,269066,1000,269063.5,0.575774757
157.298034892,sell,269071,380,269068.5,19.666921592
157.298043309,sell,269071,620,269068.5,19.666930009
162.490012158,buy,269095,200,269096.5,5.015402933
162.490122488,buy,269095,200,269096.5,5.015513263
162.490189636,buy,269095,200,269096.5,5.015580411
162.49024744,buy,269095,400,269096.5,5.015638215
162.75255458,buy,269088,10,269090.5,0.072560147
162.752784533,buy,269088,190,269090.5,0.0727901
162.752828563,buy,269088,200,269090.5,0.07283413
162.752850611,buy,269088,200,269090.5,0.072856178
162.752867043,buy,269088,200,269090.5,0.07287261
162.752880312,buy,269088,200,269090.5,0.072885879
163.114598102,buy,269085,1000,269087.5,0.000322764
163.874963748,sell,269077,1000,269074.5,0.718157806
166.031243081,sell,269090,380,269087.5,2.050603873
166.031261311,sell,269090,190,269087.5,2.050622103
166.031276126,sell,269090,430,269087.5,2.050636918
167.654509603,sell,269100,160,269098.5,1.523034469
167.654519149,sell,269100,380,269098.5,1.523044015
167.65452853,sell,269100,460,269098.5,1.523053396
169.333527466,sell,269106,380,269103.5,1.577660542
169.334988495,sell,269106,620,269103.5,1.579121571
177.6601443,sell,269112,71,269110.5,8.259853611
177.660159354,sell,269112,200,269110.5,8.259868665
177.660170483,sell,269112,190,269110.5,8.259879794
177.660260662,sell,269112,200,269110.5,8.259969973
177.66028191,sell,269112,339,269110.5,8.259991221
192.565600249,sell,269123,380,269120.5,1.977039437
192.565671268,sell,269123,200,269120.5,1.977110456
192.565722462,sell,269123,200,269120.5,1.97716165
192.56577175,sell,269123,200,269120.5,1.977210938
192.565822836,sell,269123,20,269123.5,1.977262024
192.593812989,sell,269133,1000,269130.5,0
194.265372997,buy,269149,1000,269151.5,1.61225665
207.404797662,sell,269102,1000,269099.5,13.017726154
211.182783808,sell,269114,200,269112.5,3.597146705
211.182807601,sell,269114,200,269112.5,3.597170498
211.182831325,sell,269114,200,269112.5,3.597194222
211.182855417,sell,269114,190,269112.5,3.597218314
211.182891652,sell,269114,210,269112.5,3.597254549
211.296118318,sell,269124,1000,269121.5,0.000184554
215.491485257,sell,269138,380,269135.5,4.010319048
215.491501177,sell,269138,200,269135.5,4.010334968
215.49151895,sell,269138,200,269135.5,4.010352741
215.491535696,sell,269138,200,269135.5,4.010369487
215.491553045,sell,269138,20,269135.5,4.010386836
215.640925212,sell,269145,1000,269142.5,0.000269132
216.569580418,sell,269154,200,269151.5,0.788871533
216.569629459,sell,269154,200,269151.5,0.788920574
216.569675912,sell,269154,200,269151.5,0.788967027
216.569722342,sell,269154,380,269151.5,0.789013457
216.569768187,sell,269154,20,269151.5,0.789059302
217.462991514,sell,269162,200,269160.5,0.780989639
217.463002395,sell,269162,200,269160.5,0.78100052
217.46301331,sell,269162,200,269160.5,0.781011435
217.463025195,sell,269162,190,269160.5,0.78102332
217.463035755,sell,269162,190,269160.5,0.78103388
217.463065122,sell,269162,20,269160.5,0.781063247
231.840720129,buy,269193,190,269195.5,5.857420318
231.840729033,buy,269193,810,269195.5,5.857429222
238.163656107,sell,269157,366,269154.5,6.205415343
238.163797553,sell,269157,190,269154.5,6.205556789
238.163866779,sell,269157,190,269154.5,6.205626015
238.163929813,sell,269157,190,269154.5,6.205689049
238.163993905,sell,269157,64,269154.5,6.205753141
241.743409935,buy,269177,190,269179.5,3.541458056
241.743422829,buy,269177,810,269179.5,3.54147095
242.72487668,buy,269173,1000,269175.5,0.846462767
243.86687506,buy,269166,235,269168.5,1.082470787
243.867490342,buy,269166,190,269168.5,1.083086069
243.867777958,buy,269166,575,269168.5,1.083373685
245.657421662,buy,269155,200,269157.5,1.674038546
245.657544657,buy,269155,190,269157.5,1.674161541
245.657658096,buy,269155,610,269157.5,1.67427498
247.860002617,sell,269150,1000,269147.5,2.157704175
248.356799469,sell,269171,190,269168.5,0.39375372
248.356825254,sell,269171,810,269168.5,0.393779505
249.114089383,sell,269182,190,269179.5,0.627374575
249.114102435,sell,269182,810,269179.5,0.627387627
249.429344831,sell,269198,200,269195.5,0.001352274
249.429354254,sell,269198,200,269195.5,0.001361697
249.429363253,sell,269198,190,269195.5,0.001370696
249.429375314,sell,269198,200,269195.5,0.001382757
249.42939079,sell,269198,190,269195.5,0.001398233
249.429435796,sell,269198,20,269195.5,0.001443239
250.824436854,buy,269211,1000,269213.5,0.938177702
251.382578022,buy,269201,1000,269199.5,0.39929385
251.945076112,buy,269197,1000,269199.5,0.464752578
260.982776232,buy,269185,1000,269184.5,8.900911655
261.021912905,buy,269182,1000,269184.5,0.00052588
269.880797941,sell,269177,1000,269192.5,8.724202278
270.256108706,sell,269195,190,269192.5,0.002675023
270.280567952,sell,269195,810,269192.5,0.027134269
285.160099586,sell,269216,547,269213.5,14.705331698
285.160139823,sell,269216,190,269213.5,14.705371935
285.160168122,sell,269216,190,269213.5,14.705400234
285.160211542,sell,269216,73,269213.5,14.705443654
285.237675878,sell,269219,1000,269216.5,0.000485768
292.349936047,sell,269238,380,269235.5,6.970040129
292.34994394,sell,269238,190,269235.5,6.970048022
292.349952515,sell,269238,190,269235.5,6.970056597
292.349960572,sell,269238,240,269235.5,6.970064654
302.310780133,buy,269298,379,269300.5,9.735170352
302.322276323,buy,269298,621,269300.5,9.746666542
308.986191385,sell,269250,1000,269264.5,6.353928086
384.129355708,buy,269357,319,269359.5,3.309522359
384.129378656,buy,269357,190,269359.5,3.309545307
384.129402077,buy,269357,190,269359.5,3.309568728
384.129421386,buy,269357,190,269359.5,3.309588037
384.129445502,buy,269357,111,269359.5,3.309612153
391.251521104,buy,269340,380,269342.5,6.928591489
391.25153732,buy,269340,190,269342.5,6.928607705
391.25154685,buy,269340,190,269342.5,6.928617235
391.251555039,buy,269340,190,269342.5,6.928625424
391.251563653,buy,269340,50,269342.5,6.928634038
403.11089789,sell,269326,190,269323.5,11.687173212
403.110928355,sell,269326,190,269323.5,11.687203677
403.110963959,sell,269326,190,269323.5,11.687239281
403.11099522,sell,269326,430,269323.5,11.687270542
408.362086155,sell,269335,380,269332.5,5.073374105
408.362114543,sell,269335,620,269332.5,5.073402493
408.970955368,buy,269357,1000,269359.5,0.486983134
409.424049271,buy,269350,1000,269352.5,0.342945847
411.321585028,buy,269345,380,269347.5,1.739851366
411.321610265,buy,269345,190,269347.5,1.739876603
411.32163495,buy,269345,190,269347.5,1.739901288
411.321660348,buy,269345,240,269347.5,1.739926686
416.574066466,buy,269325,3,269327.5,5.09505758
416.574101944,buy,269325,997,269327.5,5.095093058
416.623302886,buy,269321,150,269323.5,0.000400995
416.623312011,buy,269321,850,269323.5,0.00041012
419.062698669,buy,269309,380,269311.5,2.28296784
419.062705604,buy,269309,620,269311.5,2.282974775
431.658382328,buy,269297,299,269299.5,12.560075973
431.658388496,buy,269297,380,269299.5,12.560082141
431.658394239,buy,269297,321,269299.5,12.560087884
436.309455296,buy,269291,380,269293.5,4.534035842
436.309475774,buy,269291,620,269293.5,4.53405632
440.552009342,sell,269271,142,269268.5,4.072373619
440.552027586,sell,269271,190,269268.5,4.072391863
440.552047147,sell,269271,668,269268.5,4.072411424
440.989632739,buy,269378,1000,269380.5,0.196686403
441.005247108,buy,269378,1000,269380.5,0
443.715978136,sell,269349,380,269346.5,2.536677253
443.715999337,sell,269349,620,269346.5,2.536698454
444.333241074,sell,269364,190,269361.5,0.465641218
444.333246915,sell,269364,190,269361.5,0.465647059
444.333294621,sell,269364,620,269361.5,0.465694765
444.415959051,sell,269459,1000,269456.5,0.008905603
448.525829305,sell,269463,380,269460.5,3.95340221
448.526116137,sell,269463,620,269460.5,3.953689042
448.843838095,buy,269532,190,269534.5,0.028131768
448.84394562,buy,269532,810,269534.5,0.028239293
449.239807617,buy,269517,1000,269519.5,0.261126489
455.609237621,buy,269509,185,269511.5,6.317785936
455.609310405,buy,269509,380,269511.5,6.31785872
455.609332503,buy,269509,190,269511.5,6.317880818
455.60934903,buy,269509,190,269511.5,6.317897345
455.609360327,buy,269509,55,269511.5,6.317908642
455.830224422,buy,269485,190,269487.5,0.147695091
455.830233531,buy,269485,190,269487.5,0.1477042
455.830242027,buy,269485,620,269487.5,0.147712696
456.024125536,sell,269480,190,269477.5,0.06011117
456.024418678,sell,269480,190,269477.5,0.060404312
456.024453499,sell,269480,620,269477.5,0.060439133
458.82365964,sell,269501,380,269498.5,2.659118152
458.823705609,sell,269501,190,269498.5,2.659164121
458.823739891,sell,269501,190,269498.5,2.659198403
458.823767697,sell,269501,240,269498.5,2.659226209
460.370763099,buy,269502,379,269504.5,1.406412179
460.370791774,buy,269502,190,269504.5,1.406440854
460.370813843,buy,269502,190,269504.5,1.406462923
460.370833928,buy,269502,241,269504.5,1.406483008
461.711569903,buy,269488,1000,269490.5,1.145398039
465.165966154,sell,269481,190,269478.5,3.299301122
465.165981115,sell,269481,810,269478.5,3.299316083
466.27741495,sell,269522,380,269520.5,1.010671746
466.277423,sell,269522,620,269520.5,1.010679796
466.646294526,buy,269570,1000,269572.5,0.17983753
467.608418562,buy,269563,190,269565.5,0.841161015
467.608436171,buy,269563,810,269565.5,0.841178624
468.251811681,buy,269531,1000,269533.5,0.485757603
476.29710897,buy,269509,377,269511.5,7.928229011
476.297115003,buy,269509,200,269511.5,7.928235044
