t_s,mid_ticks,inv_btc,pnl_usdt
0.09751205,269188.5,0,0
1.098490905,269188.5,0,0
2.101286885,269188.5,0,0
3.189951125,269188.5,0,0
4.190963599,269213.5,-0.01,-0.000749999999998884
5.192136034,269213.5,-0.01,-0.000749999999998884
6.193015376,269213.5,-0.01,-0.000749999999998884
7.195084741,269213.5,-0.01,-0.000749999999998884
8.195443769,269213.5,-0.01,-0.000749999999998884
9.193770663,269213.5,-0.01,-0.000749999999998884
10.194900314,269213.5,-0.01,-0.000749999999998884
11.19945461,269213.5,-0.01,-0.000749999999998884
12.194986295,269213.5,-0.01,-0.000749999999998884
13.196788033,269213.5,-0.01,-0.000749999999998884
14.198233389,269212.5,-0.01,-0.000649999999996701
15.097579933,269212.5,-0.01,-0.000649999999996701
16.199043304,269212.5,-0.01,-0.000649999999996701
17.1969604,269212.5,-0.01,-0.000649999999996701
18.127624506,269212.5,-0.01,-0.000649999999996701
19.102930145,269201.5,-0.01,0.000450000000004573
20.119199041,269162.5,0,0.00390000000000157
21.113538084,269162.5,0,0.00390000000000157
22.105000877,269161.5,0,0.00390000000000157
23.124873428,269161.5,-0.01,0.00575000000000146
24.100288882,269161.5,-0.01,0.00575000000000146
25.103861571,269161.5,-0.01,0.00575000000000146
26.101621055,269161.5,-0.01,0.00575000000000146
27.100666413,269161.5,-0.01,0.00575000000000146
28.101313057,269161.5,-0.01,0.00575000000000146
29.099837761,269161.5,-0.01,0.00575000000000146
30.101454798,269161.5,-0.01,0.00575000000000146
31.09941827,269161.5,-0.01,0.00575000000000146
32.100757715,269155.5,-0.01,0.00635000000000546
33.186629735,269155.5,-0.01,0.00635000000000546
34.186915773,269155.5,-0.01,0.00635000000000546
35.187141484,269153.5,-0.02,0.00850000000000706
36.19029902,269153.5,-0.02,0.00850000000000706
37.187901808,269110.5,-0.01,0.0145500000000057
38.190472323,269110.5,-0.01,0.0145500000000057
39.193081397,269110.5,-0.01,0.0145500000000057
40.190506464,269110.5,-0.01,0.0145500000000057
41.19012193,269110.5,-0.01,0.0145500000000057
42.18769465,269110.5,-0.01,0.0145500000000057
43.189897775,269110.5,-0.01,0.0145500000000057
44.189676091,269110.5,-0.01,0.0145500000000057
45.192344049,269110.5,-0.01,0.0145500000000057
46.190601592,269123.5,-0.01,0.0132500000000046
47.19110855,269123.5,-0.01,0.0132500000000046
48.192865345,269123.5,-0.01,0.0132500000000046
49.194904413,269123.5,-0.01,0.0132500000000046
50.193643277,269123.5,-0.01,0.0132500000000046
51.193656226,269123.5,-0.01,0.0132500000000046
52.194070087,269123.5,-0.01,0.0132500000000046
53.195541291,269123.5,-0.01,0.0132500000000046
54.106119648,269123.5,-0.01,0.0132500000000046
55.196545544,269166.5,-0.02,0.00720000000001251
56.1016041,269167.5,-0.02,0.00700000000000814
57.213747962,269167.5,-0.02,0.00700000000000814
58.101637837,269167.5,-0.02,0.00700000000000814
59.098975827,269167.5,-0.02,0.00700000000000814
60.099176425,269167.5,-0.02,0.00700000000000814
61.099239417,269139.5,-0.01,0.011650000000006
62.098463698,269139.5,-0.01,0.011650000000006
63.187395332,269139.5,-0.01,0.011650000000006
64.185722728,269139.5,-0.01,0.011650000000006
65.189112149,269139.5,-0.01,0.011650000000006
66.098301809,269139.5,-0.01,0.011650000000006
67.187848828,269100.5,0,0.0134000000000007
68.187534755,269100.5,0,0.0134000000000007
69.188086494,269100.5,0,0.0134000000000007
70.188568538,269100.5,0,0.0134000000000007
71.192738781,269100.5,0,0.0134000000000007
72.192917924,269100.5,0,0.0134000000000007
73.194791941,269100.5,0,0.0134000000000007
74.190019581,269100.5,0,0.0134000000000007
75.190381754,269100.5,0,0.0134000000000007
76.191969025,269100.5,0,0.0134000000000007
77.194037518,269100.5,0,0.0134000000000007
78.099780131,269100.5,0,0.0134000000000007
79.136179849,269100.5,0,0.0134000000000007
80.112545329,269100.5,0,0.0134000000000007
81.139015306,269100.5,0,0.0134000000000007
82.097763272,269100.5,0,0.0134000000000007
83.099576572,269100.5,0,0.0134000000000007
84.194526787,269100.5,0,0.0134000000000007
85.195399335,269100.5,0,0.0134000000000007
86.195690052,269100.5,0,0.0134000000000007
87.09791386,269100.5,0,0.0134000000000007
88.196547899,269100.5,0,0.0134000000000007
89.099391302,269102.5,0,0.0134000000000007
90.101342146,269102.5,0,0.0134000000000007
91.206886903,269102.5,0,0.0134000000000007
92.099411891,269102.5,0,0.0134000000000007
93.1893842,269102.5,0,0.0134000000000007
94.190247663,269100.5,0,0.0134000000000007
95.190513287,269100.5,0,0.0134000000000007
96.190859039,269100.5,0,0.0134000000000007
97.191003452,269100.5,0,0.0134000000000007
98.19296579,269100.5,0,0.0134000000000007
