t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,sell,269781,1000,269770.5,3.045046996
0.097031919,sell,269794,1000,269799.5,0
3.190207252,buy,269789,53,269799.5,3.07202589
3.190231573,buy,269789,200,269799.5,3.072050211
3.190256052,buy,269789,200,269799.5,3.07207469
3.190280583,buy,269789,547,269799.5,3.072099221
4.31017862,sell,269795,1000,269784.5,0.963569854
8.011608224,buy,269789,200,269798.5,3.563337425
8.011641514,buy,269789,200,269798.5,3.563370715
8.011670916,buy,269789,200,269798.5,3.563400117
8.011697825,buy,269789,400,269798.5,3.563427026
8.179334051,buy,269772,1000,269782.5,0.030579161
9.019677649,sell,269749,200,269738.5,0.671314684
9.01968589,sell,269749,200,269738.5,0.671322925
9.019694664,sell,269749,200,269738.5,0.671331699
9.019703505,sell,269749,400,269738.5,0.67134054
9.832139069,sell,269783,200,269772.5,0.681051024
9.832147709,sell,269783,800,269772.5,0.681059664
13.185251775,buy,269777,200,269787.5,3.236591118
13.18531067,buy,269777,200,269787.5,3.236650013
13.185369563,buy,269777,600,269787.5,3.236708906
15.821715383,sell,269757,200,269746.5,2.471049986
15.821722948,sell,269757,200,269746.5,2.471057551
15.821729537,sell,269757,200,269746.5,2.47106414
15.82173567,sell,269757,400,269746.5,2.471070273
18.739490544,sell,269810,388,269799.5,2.689331996
18.739503926,sell,269810,200,269799.5,2.689345378
18.73951785,sell,269810,200,269799.5,2.689359302
18.739526555,sell,269810,200,269799.5,2.689368007
18.739534268,sell,269810,12,269799.5,2.68937572
19.044682036,sell,269877,200,269866.5,0.265190901
19.044701862,sell,269877,200,269866.5,0.265210727
19.044721559,sell,269877,200,269866.5,0.265230424
19.044741094,sell,269877,400,269866.5,0.265249959
20.693992762,sell,269910,1000,269899.5,1.617016281
20.867980906,sell,269949,1000,269938.5,0.007344389
21.212411461,sell,269967,1000,269957.5,0.209040195
23.793226185,sell,269997,1000,269986.5,0.016358932
24.35834362,sell,270010,1000,269999.5,0.380525942
25.321654241,buy,270003,1000,270013.5,0.859367267
25.64644846,buy,269990,1000,270000.5,0.152467635
25.786401461,buy,269957,1000,269967.5,0.042599171
28.394757924,buy,269933,1000,269943.5,2.527533739
28.458539732,buy,269915,1000,269925.5,0.002421256
36.921849667,sell,269889,1000,269879.5,8.324227817
37.183568419,buy,269910,200,269920.5,0.142999347
37.183598084,buy,269910,200,269920.5,0.143029012
37.183724078,buy,269910,200,269920.5,0.143155006
37.183755387,buy,269910,400,269920.5,0.143186315
42.524281839,buy,269870,1000,269880.5,0.163575098
43.32449729,sell,269858,1000,269847.5,0.685459039
46.172029738,sell,269909,1000,269898.5,1.030442953
49.36494718,buy,269933,200,269943.5,0.00022283
49.36495649,buy,269933,800,269943.5,0.00023214
52.606883368,buy,269910,1000,269920.5,3.064584852
53.170558217,buy,269884,1000,269894.5,0.227170809
57.206649478,buy,269849,1000,269859.5,3.86065115
59.533278669,sell,269865,200,269854.5,1.687726099
59.533285806,sell,269865,200,269854.5,1.687733236
59.53329346,sell,269865,200,269854.5,1.68774089
59.533300864,sell,269865,400,269854.5,1.687748294
62.813035535,buy,269878,200,269888.5,1.566565028
62.813043625,buy,269878,800,269888.5,1.566573118
63.171923697,buy,269844,1000,269854.5,0.222363698
73.552156622,buy,269826,1000,269824.5,0.049120987
77.894488158,sell,269838,1000,269827.5,0.539651142
83.552846543,buy,269844,182,269854.5,5.501068787
83.552901884,buy,269844,200,269854.5,5.501124128
83.552953287,buy,269844,200,269854.5,5.501175531
83.553003099,buy,269844,200,269854.5,5.501225343
83.553050584,buy,269844,218,269854.5,5.501272828
88.08319371,buy,269789,181,269799.5,4.513320974
88.083302192,buy,269789,200,269799.5,4.513429456
88.083417999,buy,269789,190,269799.5,4.513545263
88.083745338,buy,269789,190,269799.5,4.513872602
88.083893725,buy,269789,190,269799.5,4.514020989
88.084013594,buy,269789,49,269799.5,4.514140858
89.363632347,sell,269788,200,269777.5,1.187835397
89.363776532,sell,269788,200,269777.5,1.187979582
89.36388798,sell,269788,200,269777.5,1.18809103
89.363993653,sell,269788,400,269777.5,1.188196703
91.885820785,buy,269787,1000,269797.5,0.021540846
93.181261775,buy,269766,1000,269776.5,1.12302913
95.260022895,buy,269727,200,269737.5,1.909119506
95.260031007,buy,269727,200,269737.5,1.909127618
95.260038539,buy,269727,200,269737.5,1.90913515
95.260046005,buy,269727,400,269737.5,1.909142616
98.246004608,buy,269715,1000,269725.5,2.787463838
107.42026591,buy,269695,1000,269705.5,0.067510202
115.213043718,buy,269657,1000,269667.5,0.00076739
120.201627137,buy,269633,1000,269643.5,0.652051495
120.511967904,buy,269618,1000,269628.5,0.061167049
128.173229362,buy,269591,1000,269600.5,7.522192203
129.94629161,sell,269583,1000,269583.5,0.197663995
130.001006727,sell,269594,1000,269583.5,0.000153129
132.708911874,sell,269612,1000,269601.5,2.563081966
135.051391257,buy,269623,1000,269633.5,0.299453048
143.172967751,buy,269596,200,269606.5,0.324941642
143.172975143,buy,269596,800,269606.5,0.324949034
153.176607362,buy,269564,1000,269574.5,4.828540242
165.270325553,sell,269526,200,269515.5,1.922718428
165.270348777,sell,269526,200,269515.5,1.922741652
165.270375414,sell,269526,200,269515.5,1.922768289
165.327227116,sell,269526,400,269515.5,1.979619991
165.450607295,sell,269568,200,269557.5,0.00962292
165.450635736,sell,269568,800,269557.5,0.009651361
183.171757467,buy,269564,1000,269574.5,17.6223638
184.810654331,buy,269535,1000,269545.5,1.49915104
196.354682595,sell,269487,1000,269482.5,4.554564451
205.21927165,sell,269499,200,269488.5,1.469087096
205.219278789,sell,269499,200,269488.5,1.469094235
205.219285627,sell,269499,200,269488.5,1.469101073
205.219292492,sell,269499,400,269488.5,1.469107938
212.877557089,sell,269517,1000,269506.5,7.528392085
228.200934499,buy,269504,200,269514.5,9.654334597
228.201133906,buy,269504,200,269514.5,9.654534004
228.201330733,buy,269504,200,269514.5,9.654730831
228.201515696,buy,269504,400,269514.5,9.654915794
247.481070069,sell,269489,190,269478.5,0.008784514
247.48108378,sell,269489,190,269478.5,0.008798225
247.481098186,sell,269489,190,269478.5,0.008812631
247.481111893,sell,269489,190,269478.5,0.008826338
247.481123427,sell,269489,200,269478.5,0.008837872
247.481136402,sell,269489,40,269478.5,0.008850847
282.30893989,buy,269493,1000,269503.5,2.545558872
318.169284337,buy,269456,174,269466.5,29.515034985
318.169292085,buy,269456,826,269466.5,29.515042733
319.030376016,buy,269443,200,269453.5,0.685071575
319.030384249,buy,269443,200,269453.5,0.685079808
319.030391746,buy,269443,200,269453.5,0.685087305
319.030399052,buy,269443,400,269453.5,0.685094611
339.00907332,sell,269386,189,269375.5,2.065834477
339.009081929,sell,269386,811,269375.5,2.065843086
342.491131935,buy,269387,1000,269397.5,3.348969781
345.930925566,sell,269384,1000,269373.5,3.386553128
346.023437268,buy,269428,1000,269438.5,0.004046234
360.523878473,sell,269419,200,269408.5,7.179022909
360.523891554,sell,269419,800,269408.5,7.17903599
369.731654393,sell,269461,190,269450.5,0.488686585
369.731690169,sell,269461,200,269450.5,0.488722361
369.73172525,sell,269461,200,269450.5,0.488757442
369.73176102,sell,269461,200,269450.5,0.488793212
369.75099532,sell,269461,210,269461.5,0.508027512
371.406111604,sell,269477,1000,269466.5,1.063146916
379.08971674,buy,269483,200,269493.5,7.543455254
379.089734469,buy,269483,200,269493.5,7.543472983
379.08979205,buy,269483,200,269493.5,7.543530564
379.089845574,buy,269483,400,269493.5,7.543584088
379.475190838,buy,269456,200,269466.5,0.131519293
379.475229782,buy,269456,800,269466.5,0.131558237
382.235807549,buy,269429,1000,269439.5,2.591544441
395.174336998,sell,269434,200,269424,0.863059686
395.174355888,sell,269434,200,269424,0.863078576
395.17437334,sell,269434,200,269424,0.863096028
395.174390973,sell,269434,400,269424,0.863113661
396.897310522,sell,269462,1000,269451.5,1.661970952
408.411509888,buy,269454,200,269464.5,3.884910499
408.413418329,buy,269454,200,269464.5,3.88681894
408.413980183,buy,269454,200,269464.5,3.887380794
408.414207059,buy,269454,400,269464.5,3.88760767
410.472709824,buy,269438,1000,269448.5,1.696930462
416.976336201,sell,269390,193,269379.5,5.054091121
416.976396467,sell,269390,200,269379.5,5.054151387
416.976453257,sell,269390,200,269379.5,5.054208177
416.976509041,sell,269390,407,269379.5,5.054263961
431.940444892,buy,269400,200,269410.5,3.501137029
431.940478248,buy,269400,200,269410.5,3.501170385
