t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,buy,269747,200,269782.5,0.030799693
6.77e-06,buy,269747,200,269782.5,0.030806463
1.3394e-05,buy,269747,200,269782.5,0.030813087
2.0642e-05,buy,269747,400,269782.5,0.030820335
5.007846982,buy,269750,228,269787.5,3.238740908
5.00790582,buy,269750,772,269787.5,3.238799746
7.642287293,sell,269779,1000,269746.5,2.471176479
10.566632091,sell,269834,1000,269799.5,2.696028126
12.519081298,sell,269936,1000,269899.5,1.6216594
20.311202488,buy,269892,1000,269925.5,0.034638595
28.742623252,sell,269915,1000,269879.5,8.324555985
35.145233827,sell,269885,1000,269847.5,0.685750159
38.006058935,sell,269938,1000,269898.5,1.044026733
44.992180609,buy,269864,1000,269894.5,0.228347784
54.6336343,buy,269856,189,269888.5,1.566718376
54.633643417,buy,269856,811,269888.5,1.566727493
75.376349279,buy,269820,1000,269854.5,5.504126106
85.002206329,buy,269741,1000,269776.5,1.123528267
119.994985372,buy,269566,189,269600.5,7.523502796
119.995007913,buy,269566,811,269600.5,7.523525337
124.557656667,sell,269636,1000,269601.5,2.591381342
155.036982212,buy,269517,189,269552.5,9.870554305
155.037569083,buy,269517,811,269552.5,9.871141176
157.148022101,sell,269550,1000,269515.5,1.979969559
324.991598495,buy,269370,1000,269405.5,4.824710641
337.756073652,sell,269408,1000,269373.5,3.391255797
408.831935374,sell,269414,1000,269379.5,5.089244877
436.810655986,sell,269414,10,269378.5,0.33538357
436.810687075,sell,269414,200,269378.5,0.335414659
436.810719553,sell,269414,790,269378.5,0.335447137
439.98760188,buy,269442,1000,269475.5,0.229251403
446.646909228,buy,269436,1000,269400,0.11316849
625.968480067,buy,269374,1000,269409.5,4.596988525
635.7613203,sell,269409,1000,269423,9.679713616
635.889464048,sell,269458,1000,269423,0.116681113
648.515285624,sell,269545,1000,269542.5,1.46525068
648.614856447,sell,269605,1000,269568.5,0.022961928
653.450250691,buy,269572,1000,269571.5,4.69985587
658.4574235,sell,269624,1000,269640,0.009932701
677.978530059,buy,269558,1000,269591.5,0.454264969
709.529909339,sell,269544,1000,269509.5,0.454745224
718.922327985,sell,269591,1000,269554.5,6.969425274
733.06841492,buy,269551,1000,269573.5,1.510341603
733.166405262,buy,269540,1000,269539.5,0
737.789376333,buy,269466,1000,269500.5,1.063586377
847.764938307,sell,269491,1000,269455.5,14.704873203
867.739691242,sell,269680,1000,269643.5,2.680915536
959.539411471,sell,269538,189,269501.5,19.383064253
959.5395442,sell,269538,190,269501.5,19.383196982
959.53965245,sell,269538,200,269501.5,19.383305232
959.539764334,sell,269538,200,269501.5,19.383417116
959.5400712,sell,269538,200,269501.5,19.383723982
959.562974954,sell,269538,21,269538.5,19.406627736
1015.663655834,sell,269757,1000,269721.5,4.307295391
1016.097951609,sell,269842,1000,269799.5,0.253719833
1073.344612719,sell,269941,1000,269902.5,0.050506333
1089.738258607,sell,270040,1000,269999.5,3.466927135
1094.420287838,buy,269955,1000,269982.5,0.04756563
1097.953884236,sell,270085,1000,270038.5,0.098913288
1098.432746849,sell,270138,1000,270086.5,0.441450892
1098.488781121,buy,270140,1000,270151.5,0.0017877
1101.238926006,buy,270165,1000,270180.5,0.084798533
1107.463404401,sell,270222,1000,270173.5,0.001123107
1115.76892424,sell,270326,1000,270277.5,0.005871647
1120.164656803,buy,270388,200,270395,0.238180446
1120.164665196,buy,270388,190,270395,0.238188839
1120.164672435,buy,270388,200,270395,0.238196078
1120.164679256,buy,270388,410,270395,0.238202899
1120.207701467,buy,270379,190,270395,0.032932976
1120.207815704,buy,270379,190,270395,0.033047213
1120.207847352,buy,270379,190,270395,0.033078861
1120.207873068,buy,270379,190,270395,0.033104577
1120.207896361,buy,270379,190,270395,0.03312787
1120.207920659,buy,270379,50,270395,0.033152168
1126.513452094,buy,270409,1000,270432.5,1.467204905
1150.089157043,buy,270316,1000,270348.5,1.12361312
1166.02445612,buy,270461,1000,270460.5,0.206782267
1166.039890243,buy,270428,1000,270432.5,0.000793136
1172.448030003,buy,270379,200,270412.5,2.696726637
1172.448063834,buy,270379,200,270412.5,2.696760468
1172.448096568,buy,270379,200,270412.5,2.696793202
1172.44813081,buy,270379,400,270412.5,2.696827444
1187.111083409,sell,270476,1000,270439.5,0.758637106
1211.087285637,sell,270563,1000,270525.5,6.24313068
1211.334142805,buy,270762,1000,270762,0.030236206
1211.419357026,sell,270846,1000,270762,0.115450427
1211.472251979,buy,270805,1000,270805,0.000235335
1213.011785044,buy,270929,1000,270942.5,0.085049525
1213.432576184,sell,270976,1000,270919.5,0.315652991
1214.513580424,sell,271069,1000,270999.5,0.012376062
1214.583756013,buy,271264,1000,271232,0.035792179
1214.766525442,buy,271282,1000,271282,0
1214.846827617,buy,271209,1000,271230.5,0.037277366
1215.016785223,sell,271254,1000,271205.5,0
1215.098881397,buy,271234,1000,271255.5,0
1215.6285566,buy,271188,1000,271236.5,0.312456689
1215.742456825,sell,271205,1000,271183.5,0.059012747
1216.944624129,sell,271388,1000,271339.5,0.117483552
1217.003393545,buy,271371,1000,271392.5,0.03082974
1217.150951942,sell,271389,1000,271339.5,0.034676421
1218.492529812,buy,271399,1000,271420.5,0.319601639
1218.693856587,buy,271314,1000,271362.5,0.008576622
1218.887168895,sell,271276,1000,271255.5,0.013525132
1219.118532918,buy,271261,1000,271310.5,0.038144655
1219.676991359,sell,271271,1000,271250.5,0.09180562
1220.365418639,sell,271332,189,271282.5,0.584474574
1220.365425702,sell,271332,811,271282.5,0.584481637
1221.85792463,buy,271399,1000,271420.5,0.009551958
1225.304793432,buy,271239,1000,271284.5,0.027393971
1226.447382441,sell,271183,1000,271158.5,0.050502768
1227.563441782,buy,271267,1000,271312.5,0.016905296
1227.792500359,sell,271337,200,271312.5,0.046094723
1227.792522438,sell,271337,200,271312.5,0.046116802
1227.792547005,sell,271337,200,271312.5,0.046141369
1227.792568977,sell,271337,400,271312.5,0.046163341
1231.324004521,buy,271255,190,271298.5,0.055767288
1231.324012166,buy,271255,810,271298.5,0.055774933
1232.630716658,sell,271229,1000,271202.5,0.944441962
1236.186744302,sell,271269,300,271228.5,3.345212232
1236.250536255,sell,271269,700,271270.5,3.409004185
1238.290661989,buy,271242,190,271270.5,1.942821738
1238.290739167,buy,271242,190,271270.5,1.942898916
1238.290758846,buy,271242,190,271270.5,1.942918595
1238.290773387,buy,271242,190,271270.5,1.942933136
1238.290785663,buy,271242,190,271270.5,1.942945412
1238.290796647,buy,271242,50,271270.5,1.942956396
1247.035606814,buy,271024,1000,271062.5,0.088468478
1252.638959634,sell,270958,1000,270926.5,1.190683622
1271.259639364,buy,271073,200,271087.5,0.292720984
1273.783990926,sell,271109,183,271072.5,2.332347618
1273.78402272,sell,271109,190,271072.5,2.332379412
1273.784042394,sell,271109,190,271072.5,2.332399086
1273.78405736,sell,271109,437,271072.5,2.332414052
1274.606495856,buy,271096,200,271129.5,0.053398963
1274.606515464,buy,271096,190,271129.5,0.053418571
1274.606546465,buy,271096,190,271129.5,0.053449572
1274.606569425,buy,271096,420,271129.5,0.053472532
1275.5600227,sell,271131,190,271100.5,0.807749856
1275.560034992,sell,271131,190,271100.5,0.807762148
1275.560045894,sell,271131,620,271100.5,0.80777305
1275.571175013,sell,271137,1000,271100.5,0
1298.486894933,buy,271112,1000,271146.5,1.777281878
1328.558928305,buy,271020,163,271053.5,10.267337721
1328.559334961,buy,271020,190,271053.5,10.267744377
1328.559354544,buy,271020,190,271053.5,10.26776396
1328.559371156,buy,271020,457,271053.5,10.267780572
1331.720953305,sell,271039,190,271003.5,0.001763463
1331.720965323,sell,271039,810,271003.5,0.001775481
1332.838380371,buy,271015,1000,271049.5,1.059431386
1343.576718006,sell,270874,1000,270838.5,0.147380608
1357.60803263,sell,270867,1000,270831.5,4.359730438
1361.681201763,buy,270874,210,270907.5,0.001186356
1361.711508257,buy,270874,190,270907.5,0.03149285
1361.711566819,buy,270874,600,270907.5,0.031551412
1362.678641515,sell,270912,300,270874.5,0.826578642
1362.678648972,sell,270912,190,270874.5,0.826586099
1362.678656178,sell,270912,510,270874.5,0.826593305
1373.800643818,sell,271061,274,271021.5,7.697665356
1373.800765882,sell,271061,280,271021.5,7.69778742
1373.800811223,sell,271061,190,271021.5,7.697832761
1373.800843965,sell,271061,190,271021.5,7.697865503
1373.800874919,sell,271061,66,271021.5,7.697896457
1373.894451766,sell,271114,1000,271072.5,0.024936437
1379.887043954,sell,271316,1000,271271.5,0.32785176
1380.398686014,sell,271383,190,271333.5,0.022034355
1380.39869799,sell,271383,810,271333.5,0.022046331
1381.162555201,sell,271460,190,271446.5,0.613024375
1381.162582289,sell,271460,190,271446.5,0.613051463
1381.162604585,sell,271460,620,271446.5,0.613073759
1381.320885041,sell,271508,1000,271446.5,0.149986417
1381.507628523,buy,271729,760,271728,0.012593442
1381.507636185,buy,271729,240,271728,0.012601104
1381.545734562,buy,271704,1000,271704.5,9.1755e-05
1381.725733811,buy,271689,1000,271689.5,0.151121592
1381.814614821,buy,271689,1000,271689.5,0
1381.925747185,buy,271631,1000,271631.5,0.008612111
1382.084983068,buy,271596,540,271596.5,0
1382.085119741,buy,271596,390,271596.5,0.000136673
1382.148380691,buy,271608,1000,271611.5,0
1382.233752811,buy,271570,190,271596.5,0.00778688
1382.233759947,buy,271570,190,271596.5,0.007794016
1382.233766848,buy,271570,620,271596.5,0.007800917
1382.828554585,buy,271475,1000,271480.5,0.224613509
1383.530705565,sell,271449,1000,271428.5,0.352170658
1385.982191346,buy,271429,1000,271477.5,0.631542438
1387.803086475,sell,271288,1000,271265.5,0.164087176
1388.554348148,sell,271372,1000,271376.5,0.60366684
1389.012289592,buy,271308,1000,271335.5,0.044525475
1391.853189993,sell,271353,1000,271311.5,1.201921872
1392.023429714,buy,271337,190,271365.5,0.071972184
1392.02343607,buy,271337,810,271365.5,0.07197854
1397.736258181,sell,271317,1000,271277.5,0.983564961
1398.340016389,buy,271298,1000,271327.5,0.002594465
1399.529436943,sell,271345,190,271305,0.001754852
1399.529460859,sell,271345,190,271305,0.001778768
1399.529482387,sell,271345,620,271305,0.001800296
1400.008974401,buy,271320,190,271349.5,0.00054981
1400.008983412,buy,271320,190,271349.5,0.000558821
1400.008992513,buy,271320,200,271349.5,0.000567922
1400.01156779,buy,271320,420,271349.5,0.003143199
1404.651911315,sell,271277,200,271237.5,1.261971313
1404.652564219,sell,271277,800,271237.5,1.262624217
1407.375554644,sell,271325,1000,271277.5,0.663810114
1408.019650464,buy,271299,190,271320.5,0.000359076
1408.019660402,buy,271299,810,271320.5,0.000369014
1415.501229675,buy,271205,1000,271237.5,4.105120442
1424.229943342,sell,271153,200,271116.5,2.524631053
1424.229951116,sell,271153,200,271116.5,2.524638827
1424.229958824,sell,271153,190,271116.5,2.524646535
1424.229968388,sell,271153,200,271116.5,2.524656099
