t_s,mid_ticks,inv_btc,pnl_usdt
0.004060272,8401400.5,0,0
1.004559085,8401400.5,0,0
2.004702153,8401400.5,0,0
3.004544674,8401400.5,0,0
4.005328553,8401400.5,0,0
5.005766113,8401400.5,0,0
6.005458767,8401400.5,0,0
7.006804272,8401400.5,0,0
8.006262665,8401400.5,0,0
9.006861334,8400818.5,0,0
10.007772608,8400600.5,0,0
11.007591916,8400011.5,0.01,-0.00155000000004818
12.007071944,8400011.5,0.01,-0.00155000000004818
13.007595816,8400011.5,0.01,-0.00155000000004818
14.008664554,8400011.5,0.01,-0.00155000000004818
15.100135822,8400011.5,0.01,-0.00155000000004818
16.101029385,8400011.5,0.01,-0.00155000000004818
17.100117108,8400011.5,0.01,-0.00155000000004818
18.100442301,8400011.5,0.01,-0.00155000000004818
19.101426701,8400011.5,0.01,-0.00155000000004818
20.099858221,8400011.5,0.01,-0.00155000000004818
21.098050543,8400011.5,0.01,-0.00155000000004818
22.099475114,8400011.5,0.01,-0.00155000000004818
23.085471258,8400011.5,0.01,-0.00155000000004818
24.08456997,8400011.5,0.01,-0.00155000000004818
25.082988981,8400011.5,0.01,-0.00155000000004818
26.083183113,8400011.5,0.01,-0.00155000000004818
27.083654687,8400011.5,0.01,-0.00155000000004818
28.083984106,8400011.5,0.01,-0.00155000000004818
29.084767549,8400011.5,0.01,-0.00155000000004818
30.084574367,8400011.5,0.01,-0.00155000000004818
31.084391353,8400011.5,0.01,-0.00155000000004818
32.085795668,8400011.5,0.01,-0.00155000000004818
33.085101869,8400011.5,0.01,-0.00155000000004818
34.085503165,8400011.5,0.01,-0.00155000000004818
35.085758861,8400011.5,0.01,-0.00155000000004818
36.086368736,8400011.5,0.01,-0.00155000000004818
37.086083001,8400011.5,0.01,-0.00155000000004818
38.086013474,8400011.5,0.01,-0.00155000000004818
39.087048046,8400011.5,0.01,-0.00155000000004818
40.087187015,8400011.5,0.01,-0.00155000000004818
41.087065117,8400011.5,0.01,-0.00155000000004818
42.087657642,8400011.5,0.01,-0.00155000000004818
43.088615682,8400011.5,0.01,-0.00155000000004818
44.087415345,8400011.5,0.01,-0.00155000000004818
45.087637665,8400011.5,0.01,-0.00155000000004818
46.08777478,8400011.5,0.01,-0.00155000000004818
47.088072909,8400011.5,0.01,-0.00155000000004818
48.089016033,8400011.5,0.01,-0.00155000000004818
49.088786708,8400011.5,0.01,-0.00155000000004818
50.025864564,8400011.5,0.01,-0.00155000000004818
51.089520381,8400011.5,0.01,-0.00155000000004818
52.090443482,8400011.5,0.01,-0.00155000000004818
53.089464083,8400011.5,0.01,-0.00155000000004818
54.091444918,8400011.5,0.01,-0.00155000000004818
55.090278235,8400011.5,0.01,-0.00155000000004818
56.090849518,8400011.5,0.01,-0.00155000000004818
57.09250323,8399600.5,0.01,-0.042650000000054
58.094214017,8399600.5,0.01,-0.042650000000054
59.09101622,8398840.5,0.02,-0.131800000000332
60.091925494,8398840.5,0.02,-0.131800000000332
61.092624087,8398840.5,0.02,-0.131800000000332
62.091803962,8398840.5,0.02,-0.131800000000332
63.093694368,8398840.5,0.02,-0.131800000000332
64.093558763,8398840.5,0.02,-0.131800000000332
65.093833338,8398840.5,0.02,-0.131800000000332
66.09272466,8398840.5,0.02,-0.131800000000332
67.093530778,8398840.5,0.02,-0.131800000000332
68.093768306,8398840.5,0.01199,-0.131759950000366
69.093834457,8398840.5,0.01188,-0.131759400000253
70.094408468,8398840.5,0.011,-0.131755000000334
71.094719759,8398840.5,0.01038,-0.131751900000259
72.095605397,8398840.5,0.01038,-0.131751900000259
73.095331778,8398840.5,0.01038,-0.131751900000259
74.095260461,8398840.5,0.01038,-0.131751900000259
75.088558906,8398840.5,0.01038,-0.131751900000259
76.089135874,8398840.5,0.01038,-0.131751900000259
77.090161698,8398840.5,0.01038,-0.131751900000259
78.089815601,8398840.5,0.01038,-0.131751900000259
79.09061905,8398840.5,0.01038,-0.131751900000259
80.090920526,8399680.5,0.00038,-0.110909900000237
81.091139302,8399680.5,0.00038,-0.110909900000237
82.092458104,8399680.5,0.00038,-0.110909900000237
83.091611884,8399680.5,0.00038,-0.110909900000237
84.093749331,8399680.5,0.00038,-0.110909900000237
85.09272193,8399680.5,0.00038,-0.110909900000237
86.093778842,8399680.5,0.00038,-0.110909900000237
87.092965979,8399680.5,0.00038,-0.110909900000237
88.092821989,8399680.5,0.00038,-0.110909900000237
89.092862093,8399680.5,0.00038,-0.110909900000237
90.097090401,8399680.5,0.00038,-0.110909900000237
91.09407163,8399680.5,0.00038,-0.110909900000237
92.092483157,8399680.5,0.00038,-0.110909900000237
93.091467966,8399680.5,0.00038,-0.110909900000237
94.089716247,8399680.5,0.00038,-0.110909900000237
95.089941602,8399680.5,0.00038,-0.110909900000237
96.089523963,8399680.5,0.00038,-0.110909900000237
97.090738298,8399680.5,0.00038,-0.110909900000237
98.091805025,8399680.5,0.00038,-0.110909900000237
99.090024765,8399680.5,0.00038,-0.110909900000237
100.090761762,8399680.5,0.00038,-0.110909900000237
101.092358887,8399680.5,0.00038,-0.110909900000237
102.091458579,8399680.5,0.00038,-0.110909900000237
103.091899978,8399680.5,0.00038,-0.110909900000237
104.092299365,8399763.5,0.00038,-0.110594500000238
105.085080983,8399763.5,0.00038,-0.110594500000238
106.086015253,8399763.5,0.00038,-0.110594500000238
107.086372676,8399763.5,0.00038,-0.110594500000238
108.087506701,8399763.5,0.00038,-0.110594500000238
109.086940941,8401095.5,-0.00962,-0.192282900000117
110.103733628,8401095.5,-0.00962,-0.192282900000117
111.086968816,8401484.5,-0.00962,-0.229704700000128
112.086398133,8401484.5,-0.00962,-0.229704700000128
113.098380639,8401484.5,-0.00962,-0.229704700000128
114.099032075,8401484.5,-0.00962,-0.229704700000128
115.099170788,8401484.5,-0.00962,-0.229704700000128
116.098931197,8401484.5,-0.00962,-0.229704700000128
117.100538184,8401484.5,-0.00962,-0.229704700000128
118.100254181,8401484.5,-0.00962,-0.229704700000128
119.100811857,8401484.5,-0.00962,-0.229704700000128
120.101163644,8401484.5,-0.00962,-0.229704700000128
121.101354037,8401484.5,-0.00962,-0.229704700000128
122.10215045,8401484.5,-0.00962,-0.229704700000128
123.102333799,8401484.5,-0.00962,-0.229704700000128
124.103219327,8401484.5,-0.00962,-0.229704700000128
125.102798874,8401484.5,-0.00962,-0.229704700000128
126.102577238,8401484.5,-0.00962,-0.229704700000128
127.105842906,8401484.5,-0.00962,-0.229704700000128
128.102901095,8401484.5,-0.00962,-0.229704700000128
129.103570567,8401484.5,-0.00962,-0.229704700000128
130.130431202,8401484.5,-0.00962,-0.229704700000128
131.004552161,8401484.5,-0.00962,-0.229704700000128
132.103074643,8401484.5,-0.00962,-0.229704700000128
133.004736205,8401484.5,-0.00962,-0.229704700000128
134.103154884,8401484.5,-0.00962,-0.229704700000128
135.098358095,8401484.5,-0.00962,-0.229704700000128
136.098576597,8401484.5,-0.00962,-0.229704700000128
137.09796087,8401484.5,-0.00962,-0.229704700000128
138.098199433,8401484.5,-0.00962,-0.229704700000128
139.099277209,8401484.5,-0.00962,-0.229704700000128
140.098675263,8401484.5,-0.00962,-0.229704700000128
141.099904408,8401484.5,-0.00962,-0.229704700000128
142.099353305,8401484.5,-0.00962,-0.229704700000128
143.099835618,8402200.5,-0.00962,-0.298583900000211
144.100768535,8402200.5,-0.00962,-0.298583900000211
145.100262589,8402200.5,-0.00962,-0.298583900000211
146.099984908,8402200.5,-0.00962,-0.298583900000211
147.100658272,8402200.5,-0.00962,-0.298583900000211
148.100176689,8402849.5,-0.00962,-0.36101770000021
149.10074022,8403200.5,-0.00962,-0.394783900000165
150.100805613,8403801.5,-0.00962,-0.452600100000253
151.101223437,8404691.5,-0.00962,-0.538218100000212
152.102162556,8404691.5,-0.00962,-0.538218100000212
153.102440367,8404691.5,-0.00962,-0.538218100000212
154.101510285,8404691.5,-0.00962,-0.538218100000212
155.101937309,8404691.5,-0.00962,-0.538218100000212
156.102031748,8404691.5,-0.00962,-0.538218100000212
157.101503854,8404691.5,-0.00962,-0.538218100000212
158.10423339,8404691.5,-0.00962,-0.538218100000212
159.103119439,8404691.5,-0.00962,-0.538218100000212
160.102289107,8404691.5,-0.00962,-0.538218100000212
161.102835191,8404691.5,-0.00962,-0.538218100000212
162.103562771,8404691.5,-0.00962,-0.538218100000212
163.1033177,8404691.5,-0.00962,-0.538218100000212
164.103305854,8404691.5,0.00038,-0.538168100000188
165.097108271,8404691.5,0.00038,-0.538168100000188
166.097272733,8405479.5,0.00038,-0.535173700000191
167.097489283,8405479.5,0.00038,-0.535173700000191
168.097853886,8405479.5,0.00038,-0.535173700000191
169.097342669,8405479.5,0.00038,-0.535173700000191
170.099433448,8405479.5,0.00038,-0.535173700000191
171.097888668,8405479.5,0.00038,-0.535173700000191
172.098382588,8405479.5,0.00038,-0.535173700000191
173.099850519,8404691.5,0.00038,-0.538168100000188
174.09809904,8404691.5,0.00038,-0.538168100000188
175.098924981,8404691.5,0.00038,-0.538168100000188
176.101567116,8404691.5,0.00038,-0.538168100000188
177.09953745,8404691.5,0.00038,-0.538168100000188
178.099491459,8404691.5,0.00038,-0.538168100000188
179.100447692,8404691.5,0.00038,-0.538168100000188
180.10051867,8404691.5,0.00038,-0.538168100000188
181.100621455,8404691.5,0.00038,-0.538168100000188
182.100335845,8404691.5,0.00038,-0.538168100000188
183.101544793,8404691.5,0.00038,-0.538168100000188
184.101349793,8404691.5,0.00038,-0.538168100000188
185.103030261,8404691.5,0.00038,-0.538168100000188
186.101604105,8404691.5,0.00038,-0.538168100000188
187.102496763,8404691.5,0.00038,-0.538168100000188
188.101482788,8404691.5,0.00038,-0.538168100000188
189.101682646,8404691.5,0.00038,-0.538168100000188
190.102253723,8405000.5,0.00038,-0.536993900000188
191.101758212,8405000.5,0.00038,-0.536993900000188
