t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,buy,8400187,1000,8400600.5,0.131350996
48.756896563,buy,8399186,1000,8399600.5,1.838558653
69.826131683,sell,8399247,1000,8398840.5,1.241335741
98.102796858,sell,8400173,1000,8399763.5,4.787159408
132.146981602,sell,8401898,1000,8401484.5,4.899247255
137.66613289,sell,8402823,1000,8402400.5,0.004735177
139.734638752,sell,8403643,1000,8403200.5,0.184726195
139.982353267,sell,8404275,1000,8403801.5,0.122749332
155.393662159,sell,8405155,1000,8404691.5,0.046297576
162.58441249,buy,8405134,1000,8405479.5,0.024686784
200.100778245,buy,8406116,1000,8406503.5,0.004033052
203.820691932,buy,8405143,1000,8405500.5,0.357456675
204.363388346,buy,8404434,1000,8404800.5,0.094874981
212.558117956,sell,8404509,1000,8404059.5,0.420500829
230.074206314,buy,8408385,1000,8408712.5,0.001358958
230.321433499,buy,8406802,1000,8407161.5,0.084644871
254.225946383,sell,8407224,1000,8406801.5,2.269729252
304.632745481,buy,8408476,1000,8408886.5,7.684403344
333.538193641,buy,8407769,1000,8408181.5,12.791915407
333.820749175,buy,8405031,1000,8405618.5,0.071057835
360.699764139,buy,8403932,1000,8404396.5,0.252310912
366.074394495,sell,8403462,1000,8403142.5,0.128948554
366.513551997,sell,8404321,1000,8403983.5,0.001012918
396.08249618,sell,8405361,1000,8404953.5,0.640573099
404.913530484,sell,8407230,1000,8406800.5,0.069995305
405.401007273,sell,8408081,1000,8407600.5,0.281991447
405.57634891,sell,8409154,1000,8408600.5,0.002230599
412.380272027,buy,8409156,1000,8409454.5,0.035228906
414.392876848,buy,8408681,1000,8409028.5,0.145001339
417.010187135,sell,8409255,1000,8408786.5,0.064125218
418.902034886,sell,8410017,1000,8409499.5,0.056439287
422.116009072,sell,8411364,1000,8410800.5,0.049869533
428.615882452,buy,8411732,1000,8411999.5,0.07198774
430.925575916,sell,8411741,1000,8411164.5,0.084787687
456.334377101,sell,8412663,1000,8412202.5,0.492859275
