t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,buy,8401300,1000,8401400.5,8.534594332
0.047469509,buy,8401100,1000,8401200.5,0.000609819
1.420617475,buy,8400718,1000,8400818.5,1.200368656
1.549863002,buy,8400500,1000,8400600.5,0.11639011
48.303677492,buy,8399911,1000,8400011.5,46.621324242
48.323814164,buy,8399700,1000,8399800.5,0.000572624
50.321446491,buy,8399500,1000,8399600.5,1.838284693
71.388831579,sell,8398941,1000,8398840.5,20.964646252
99.667096511,sell,8399864,1000,8399763.5,4.786635173
101.531286821,sell,8401196,1000,8401095.5,1.731822821
133.69043863,sell,8401585,1000,8401484.5,32.011480374
133.755902814,sell,8402101,1000,8402000.5,0
139.187502726,sell,8402301,1000,8402200.5,5.299204919
139.226869416,sell,8402501,1000,8402400.5,0.000647815
139.543424934,sell,8402950,1000,8402849.5,0.213656674
141.271670304,sell,8403301,1000,8403200.5,1.615168801
141.546922008,sell,8403902,1000,8403801.5,0.122494185
156.957872542,sell,8404792,1000,8404691.5,15.297601386
164.144419757,buy,8405379,1000,8405479.5,7.064464198
181.023362717,sell,8404792,1000,8404691.5,16.710630826
185.133412474,sell,8405101,1000,8405000.5,3.989718081
188.785716587,sell,8405513,1000,8405412.5,0.627790749
190.231230314,sell,8405701,1000,8405600.5,1.380452686
191.539130549,sell,8405901,1000,8405800.5,1.226200429
194.274453407,sell,8406278,1000,8406177.5,2.636864176
201.658431755,buy,8406403,1000,8406503.5,7.259538513
205.385142595,buy,8405400,6,8405500.5,3.582827588
205.385151304,buy,8405400,7,8405500.5,3.582836297
205.385159925,buy,8405400,7,8405500.5,3.582844918
205.385168746,buy,8405400,7,8405500.5,3.582853739
205.385176932,buy,8405400,7,8405500.5,3.582861925
205.385184633,buy,8405400,7,8405500.5,3.582869626
205.385193383,buy,8405400,7,8405500.5,3.582878376
205.38520117,buy,8405400,7,8405500.5,3.582886163
205.385208919,buy,8405400,7,8405500.5,3.582893912
205.38521638,buy,8405400,7,8405500.5,3.582901373
205.385223544,buy,8405400,7,8405500.5,3.582908537
205.385231526,buy,8405400,12,8405500.5,3.582916519
205.385239159,buy,8405400,7,8405500.5,3.582924152
205.3852466,buy,8405400,7,8405500.5,3.582931593
205.38525404,buy,8405400,898,8405500.5,3.582939033
205.927959935,buy,8404700,1000,8404800.5,0.464004824
214.122659613,sell,8404160,1000,8404059.5,0.420218598
216.529725366,sell,8406621,1000,8406521.5,2.026118399
218.113537176,sell,8406782,1000,8406681.5,0.413316654
221.772540801,sell,8407260,1000,8407160.5,3.47351428
231.638700508,buy,8408612,1000,8408712.5,0.336502689
231.870503402,buy,8407061,1000,8407161.5,0.068890886
255.790268717,sell,8406901,1000,8406801.5,23.78872593
261.254432267,sell,8407594,1000,8407494.5,2.454803357
306.171950409,buy,8408786,1000,8408886.5,17.958213863
335.093750677,buy,8408081,1000,8408181.5,28.759084476
335.145107893,buy,8405675,1000,8405775.5,0
335.385048665,buy,8405518,1000,8405618.5,0.070533437
339.943258665,buy,8404687,1000,8404787.5,4.502812174
362.26371725,buy,8404296,1000,8404396.5,22.155697743
367.638600722,sell,8403243,1000,8403142.5,5.227104201
368.078098006,sell,8404084,1000,8403983.5,0.269344104
368.185830919,sell,8404488,1000,8404387.5,0.001577611
377.612923599,sell,8404901,1000,8404800.5,9.204651548
377.645058889,sell,8405100,1000,8404999.5,0.001207084
384.943997979,buy,8405100,1000,8405200.5,7.138452469
397.644530226,sell,8405054,1000,8404953.5,12.533397154
402.596457946,buy,8406500,1000,8406600.5,4.789257114
405.015240117,sell,8406446,1000,8406345.5,2.308787969
405.15016052,sell,8406701,1000,8406600.5,0.022474633
413.944636445,buy,8409354,7,8409454.5,6.632808161
413.944661066,buy,8409354,993,8409454.5,6.632832782
415.957604238,buy,8408928,1000,8409028.5,1.847796482
418.409949241,sell,8408753,1000,8408786.5,2.299459691
418.539724898,sell,8408887,1000,8408786.5,0.028839093
430.180207321,buy,8411899,1000,8411999.5,4.568389517
432.490010281,sell,8411265,1000,8411164.5,2.184731933
442.896845083,buy,8412068,1000,8412168.5,0.001401041
