t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,buy,8400188,1000,8400600.5,0.131350996
48.756896563,buy,8399188,1000,8399600.5,1.838558653
69.826131683,sell,8399253,1000,8398840.5,20.966770244
98.102796858,sell,8400176,1000,8399763.5,4.787159408
132.146981602,sell,8401897,1000,8401484.5,32.032847234
137.66613289,sell,8402813,1000,8402400.5,0.004735177
139.734619295,sell,8403613,7,8403200.5,1.64294168
139.734628766,sell,8403613,993,8403200.5,1.642951151
139.982345102,sell,8404214,1000,8403801.5,0.122741167
155.393607233,sell,8405104,1000,8404691.5,15.298159965
162.587470383,buy,8405067,1000,8405479.5,7.072338712
200.100814046,buy,8406091,1000,8406503.5,7.266744692
203.820700863,buy,8405088,1000,8405500.5,3.583209744
204.363692007,buy,8404388,1000,8404800.5,0.464560784
212.558110682,sell,8404472,1000,8404059.5,0.420493555
216.549582492,sell,8407094,1000,8406681.5,0.414185858
224.270410901,sell,8407928,1000,8407515.5,2.134944711
229.438281649,sell,8408413,1000,8408001.5,5.084330667
230.074265516,buy,8408300,1000,8408712.5,0.336891585
254.225946383,sell,8407213,1000,8406801.5,23.789227484
259.964955505,sell,8408154,1000,8407741.5,0.128915735
304.632745481,buy,8408474,1000,8408886.5,17.983832823
333.538193641,buy,8407769,1000,8408181.5,28.768351328
333.820543749,buy,8405206,1000,8405618.5,0.070852409
360.699764139,buy,8403984,1000,8404396.5,22.15656852
366.074487665,sell,8403555,1000,8403142.5,5.227815032
396.08249618,sell,8405366,1000,8404953.5,12.536186996
404.912541689,sell,8407213,1000,8406800.5,1.169955767
405.401007273,sell,8408013,1000,8407600.5,0.281991447
405.576101089,sell,8409013,1000,8408600.5,0.001982778
412.380287963,buy,8409042,1000,8409454.5,6.633283567
417.010087751,sell,8409199,1000,8408786.5,0.064025834
418.891914297,sell,8409912,1000,8409499.5,1.796533267
422.115934912,sell,8411213,1000,8410800.5,1.515064865
428.616524431,buy,8411587,1000,8411999.5,4.569530515
430.925406614,sell,8411577,1000,8411164.5,2.184952154
456.334213825,sell,8412615,1000,8412202.5,0.030852541
511.443248646,buy,8415045,1000,8415457.5,4.84926989
511.68063011,buy,8413674,1000,8414086.5,0.000708235
527.389066608,sell,8414213,1000,8413800.5,0.045805964
534.307036308,sell,8415172,1000,8414759.5,0.005900268
565.931163634,buy,8415587,1000,8415999.5,23.486110943
565.978921795,buy,8414988,1000,8415400.5,0.013811204
566.929009588,sell,8415026,1000,8414613.5,0.784465752
567.089167259,buy,8415043,1000,8415455.5,0.122152888
581.10734009,sell,8415413,1000,8415000.5,2.680237713
581.689726302,sell,8415841,1000,8415428.5,0.533357496
587.38543787,buy,8415443,1000,8415855.5,5.544613027
594.109587816,buy,8414787,1000,8415199.5,6.567462356
596.041403304,buy,8414309,1000,8414721.5,1.798811513
596.214620401,buy,8413788,1000,8414200.5,0.071231419
598.226739218,sell,8414138,1000,8413725.5,1.881592132
602.741569294,sell,8414980,1000,8414567.5,4.482054248
611.437758173,sell,8416612,1000,8416199.5,0.108209193
612.507160323,sell,8417238,1000,8416825.5,0.578290703
614.844945889,buy,8417536,1000,8417948.5,1.115558594
615.072330059,buy,8417118,1000,8417530.5,0
615.153212914,buy,8416413,1000,8416825.5,0.057378979
617.580759044,buy,8415588,1000,8416000.5,2.298459929
617.729184208,buy,8414788,1000,8414528.5,0
618.675770421,sell,8414941,1000,8414528.5,0.92268253
619.015072261,sell,8415783,1000,8415370.5,0.045936173
620.905402125,buy,8415660,1000,8416072.5,1.474688482
621.217500178,buy,8414977,1000,8415389.5,0.187338119
625.463872858,sell,8414835,1000,8414422.5,3.534195007
625.814437653,sell,8415677,1000,8415264.5,0.268385655
636.443831211,buy,8415694,1000,8415094.5,10.312564015
636.461007593,buy,8414682,1000,8415094.5,0.005387476
636.988824019,buy,8413515,1000,8413927.5,0.247827348
637.674625277,buy,8412699,1000,8413111.5,0.53410099
658.144698163,sell,8413411,1000,8413499.5,11.046925916
774.552367538,buy,8412587,1000,8412599.5,34.177096515
774.61030475,buy,8412187,1000,8412599.5,0.001443457
775.442292005,buy,8411388,1000,8411800.5,0.673904097
776.811817034,buy,8410198,1000,8410610.5,0.171174997
780.411002058,sell,8410235,1000,8409822.5,3.537799923
780.517741998,buy,8410287,1000,8410699.5,0.000640702
785.607494939,buy,8409493,1000,8409905.5,4.965974996
785.83051418,buy,8408354,1000,8408766.5,0.087704521
788.610856594,buy,8407388,1000,8407800.5,0.0067481
789.455103004,buy,8406648,1000,8407060.5,0.775838616
796.570949255,buy,8405989,1000,8406401.5,7.013584048
797.801844336,buy,8404412,1000,8404824.5,1.062350352
797.850953909,buy,8403891,1000,8404303.5,0
803.914404844,sell,8403413,1000,8403000.5,2.880040101
807.484177904,sell,8404254,1000,8403841.5,3.343512669
811.991171286,buy,8403988,1000,8404400.5,0.019749506
819.975846665,sell,8403311,1000,8402898.5,3.437229155
820.354767076,sell,8404152,1000,8403739.5,0.258351381
821.983175408,sell,8405013,1000,8404600.5,1.443696754
822.726060168,sell,8405854,1000,8405441.5,0.509114921
823.327678168,sell,8406695,1000,8406282.5,0.487651799
829.149961135,sell,8407370,1000,8406957.5,5.709322181
833.510954297,sell,8408078,1000,8407665.5,4.167529214
834.148086379,sell,8409164,1000,8409000.5,0.505312634
834.169945059,sell,8409413,1000,8409000.5,0
835.268033491,sell,8410005,1000,8409592.5,0.924480094
839.052738991,sell,8410745,1000,8410332.5,3.609880842
842.891316845,sell,8411332,1000,8410919.5,3.731903311
848.664058971,buy,8411587,1000,8411999.5,5.219313453
851.963229834,sell,8412013,1000,8411600.5,0.135549713
852.490100476,buy,8411981,1000,8412393.5,0.362281921
853.531144715,buy,8410999,1000,8411411.5,0.904104936
854.372250137,buy,8410115,1000,8410527.5,0.021546343
858.964367481,buy,8409187,1000,8409599.5,4.43753691
859.29056271,buy,8408588,1000,8409000.5,0.159169965
859.362328768,buy,8407988,1000,8408400.5,0
872.77152846,sell,8408141,1000,8407728.5,13.22700733
873.262981855,sell,8409574,1000,8409200.5,0.39693113
873.27007676,sell,8409613,1000,8409200.5,0
881.973227534,sell,8410813,1000,8410400.5,0.445140522
886.264370904,sell,8411813,1000,8411400.5,0.333043616
891.43359524,sell,8413013,1000,8412600.5,0.814995781
905.763595664,sell,8414013,1000,8413600.5,3.238646841
915.547733304,buy,8413844,1000,8414256.5,9.634985046
925.507219429,buy,8413189,1000,8413600.5,9.868398825
925.571778159,buy,8412588,1000,8413000.5,0.002553379
946.359399479,sell,8412767,1000,8412354.5,20.600353592
946.691092639,sell,8413533,1000,8413120.5,0.068175262
951.416085371,buy,8413549,1000,8413961.5,4.293466441
973.47166871,buy,8412388,1000,8412800.5,21.945979137
973.614515351,buy,8411855,1000,8412267.5,0.002988583
973.714779138,buy,8411296,1000,8411708.5,0.031824284
974.114550001,buy,8410788,1000,8411200.5,0.290653967
974.962078776,buy,8409990,1000,8410402.5,0.737856087
975.050867272,buy,8409188,1000,8409600.5,0.005926731
975.373422882,buy,8408388,1000,8408800.5,0.217678919
976.734698092,buy,8407491,1000,8407903.5,1.27302758
989.576550935,sell,8407527,1000,8407114.5,12.650871327
