t_s,side,px_ticks,qty_lots,mid_ticks,queue_wait_s
0,buy,8400188,1000,8400600.5,0.131350996
48.756896563,buy,8399188,1000,8399600.5,1.838558653
69.826131683,sell,8399252,1000,8398840.5,9.783651054
98.102796858,sell,8400175,1000,8399763.5,4.787159408
132.146981602,sell,8401898,1000,8401484.5,32.032847234
137.66613289,sell,8402814,1000,8402400.5,0.004735177
139.734638752,sell,8403616,1000,8403200.5,1.642961137
139.982345102,sell,8404220,1000,8403801.5,0.122741167
155.393607233,sell,8405110,1000,8404691.5,4.24029567
162.587470383,buy,8405074,1000,8405479.5,0.640338426
200.100814046,buy,8406094,1000,8406503.5,2.843638443
203.820700863,buy,8405095,1000,8405500.5,3.583209744
204.363692007,buy,8404393,1000,8404800.5,0.464560784
212.558117956,sell,8404475,1000,8404059.5,0.420500829
216.549597992,sell,8407122,1000,8406681.5,0.414201358
224.270410901,sell,8407952,1000,8407515.5,0.235076755
229.438322227,sell,8408438,1000,8408001.5,1.402794624
230.074241802,buy,8408326,1000,8408712.5,0.336867871
254.225946383,sell,8407224,1000,8406801.5,3.9910951
259.964955505,sell,8408165,1000,8407741.5,0.128915735
304.632745481,buy,8408476,1000,8408886.5,19.185754946
333.538193641,buy,8407770,1000,8408181.5,4.890268878
333.820543749,buy,8405248,1000,8405618.5,0.070852409
338.378799691,buy,8404400,1000,8404787.5,0.53529096
360.699764139,buy,8403989,1000,8404396.5,6.512997657
366.074487665,sell,8403560,1000,8403142.5,1.447393201
396.08249618,sell,8405368,1000,8404953.5,6.120301952
404.913530484,sell,8407225,1000,8406800.5,0.032507217
405.401007273,sell,8408033,1000,8407600.5,0.281991447
405.576148721,sell,8409044,1000,8408600.5,0.00203041
412.380272027,buy,8409068,1000,8409454.5,0.63206204
417.010142704,sell,8409219,1000,8408786.5,0.064080787
418.891914297,sell,8409939,1000,8409499.5,0.146212177
422.115934912,sell,8411245,1000,8410800.5,0.069015216
428.616302198,buy,8411618,1000,8411999.5,0.072407486
430.925475387,sell,8411613,1000,8411164.5,0.684415548
456.334269421,sell,8412623,1000,8412202.5,2.288631552
481.492327562,sell,8413358,1000,8412941.5,1.545528482
511.44139806,buy,8415060,1000,8415457.5,0.530718683
511.68063011,buy,8413702,1000,8414086.5,0.000708235
527.389066608,sell,8414224,1000,8413800.5,0.045805964
534.307036308,sell,8415186,1000,8414759.5,0.005900268
565.931163634,buy,8415590,1000,8415999.5,0.787198716
565.978921795,buy,8414997,1000,8415400.5,0.013811204
566.929016906,sell,8415045,1000,8414613.5,0.78447307
567.088883189,buy,8415074,1000,8415455.5,0.121868818
581.107366582,sell,8415428,7,8415000.5,0.001100744
581.140512945,sell,8415428,993,8415428.5,0.034247107
587.385359186,buy,8415459,1000,8415855.5,1.244258295
594.109535502,buy,8414801,7,8415199.5,1.86754212
594.109542705,buy,8414801,993,8415199.5,1.867549323
596.041403304,buy,8414321,1000,8414721.5,0.035281747
596.214390099,buy,8413802,1000,8414200.5,0.071001117
598.226739218,sell,8414151,1000,8413725.5,0.58126808
602.741569294,sell,8414998,1000,8414567.5,0.398072359
612.507160323,sell,8417257,1000,8416825.5,0.578290703
614.844795749,buy,8417562,1000,8417948.5,0.514786253
615.072330059,buy,8417142,1000,8417530.5,0
615.153174224,buy,8416439,1000,8416825.5,0.057340289
617.58061453,buy,8415611,1000,8416000.5,0.051497751
617.729184208,buy,8414811,1000,8414528.5,0
618.675770421,sell,8414964,1000,8414528.5,0.146386062
619.015215229,sell,8415816,1000,8415370.5,0.046079141
620.905402125,buy,8415693,1000,8416072.5,0.004908628
621.217500178,buy,8415006,1000,8415389.5,0.187338119
625.463872858,sell,8414859,1000,8414422.5,0.56697218
625.814454084,sell,8415713,1000,8415264.5,0.268402086
636.443831211,buy,8415715,1000,8415094.5,0.702988343
636.461007593,buy,8414705,1000,8415094.5,0.005387476
636.988824019,buy,8413537,1000,8413927.5,0.247827348
637.674625277,buy,8412714,1000,8413111.5,0.53410099
658.144698163,sell,8413415,1000,8413499.5,3.801280868
774.552367538,buy,8412588,1000,8412599.5,34.177096515
774.61030475,buy,8412188,1000,8412599.5,0.001443457
775.442292005,buy,8411388,1000,8411800.5,0.673904097
776.811817034,buy,8410195,1000,8410610.5,0.171174997
780.411002058,sell,8410229,1000,8409822.5,3.537799923
780.517741998,buy,8410281,1000,8410699.5,0.000640702
785.607494939,buy,8409484,1000,8409905.5,0.365599759
785.83051418,buy,8408332,1000,8408766.5,0.087704521
788.610889336,buy,8407360,1000,8407800.5,0.006780842
789.455103004,buy,8406610,1000,8407060.5,0.016502312
796.570949255,buy,8405958,1000,8406401.5,0.146054177
797.803718106,buy,8404343,1000,8404824.5,0.263664056
797.850953909,buy,8403810,1000,8404303.5,0
803.913772156,sell,8403346,1000,8403000.5,0.273378753
807.484165252,sell,8404201,1000,8403841.5,0.017112948
811.99121438,buy,8403941,1000,8404400.5,0.0197926
819.975304361,sell,8403275,1000,8402898.5,0.035782379
820.354742294,sell,8404112,1000,8403739.5,0.258326599
821.982903441,sell,8404975,1000,8404600.5,0.243449781
822.726060168,sell,8405818,1000,8405441.5,0.509114921
823.327631954,sell,8406663,1000,8406282.5,0.487605585
829.149961135,sell,8407352,1000,8406957.5,1.576293006
833.510954297,sell,8408068,1000,8407665.5,2.570032631
834.148059292,sell,8409160,1000,8409000.5,0.505285547
834.169945059,sell,8409409,1000,8409000.5,0
835.268044199,sell,8410017,1000,8409592.5,0.924490802
839.052829094,sell,8410762,1000,8410332.5,0.71018144
842.891316845,sell,8411352,1000,8410919.5,0.557057917
848.663914294,buy,8411604,1000,8411999.5,0.199523515
851.963229834,sell,8412031,1000,8411600.5,0.135549713
852.431678254,buy,8412004,1000,8412393.5,0.303859699
853.531052226,buy,8411020,1000,8411411.5,0.904012447
854.372250137,buy,8410127,1000,8410527.5,0.021546343
858.964367481,buy,8409192,1000,8409599.5,4.43753691
859.29056271,buy,8408585,1000,8409000.5,0.159169965
859.362328768,buy,8407976,1000,8408400.5,0
872.77152846,sell,8408135,1000,8407728.5,1.135378551
873.262981855,sell,8409570,1000,8409200.5,0.39693113
873.27007676,sell,8409609,1000,8409200.5,0
881.973227534,sell,8410821,1000,8410400.5,0.445140522
886.264401952,sell,8411826,1000,8411400.5,0.333074664
891.433644324,sell,8413031,1000,8412600.5,0.815044865
905.763595664,sell,8414024,1000,8413600.5,1.448866485
915.547695012,buy,8413853,7,8414256.5,2.478968409
915.547714409,buy,8413853,993,8414256.5,2.478987806
925.507219429,buy,8413194,1000,8413600.5,4.089437625
925.571778159,buy,8412594,1000,8413000.5,0.002553379
946.359399479,sell,8412769,1000,8412354.5,8.538701495
946.691092639,sell,8413538,1000,8413120.5,0.068175262
951.416085371,buy,8413556,1000,8413961.5,1.692843982
973.47166871,buy,8412392,1000,8412800.5,6.948329262
973.614515351,buy,8411858,1000,8412267.5,0.002988583
973.714779138,buy,8411298,1000,8411708.5,0.031824284
974.114550001,buy,8410787,1000,8411200.5,0.290653967
974.962078776,buy,8409985,1000,8410402.5,0.737856087
975.05089016,buy,8409176,1000,8409600.5,0.005949619
975.373422882,buy,8408367,1000,8408800.5,0.217678919
976.734717975,buy,8407459,1000,8407903.5,0.588575758
